stop_id,stop_name,stop_desc,platform_code,ja-Hrkt,en,zh-Hans,zh-Hant,ko,Flat,Comm Pass,Ward
61236,京都駅前,京都駅前(C6),C6,きょうとえきまえ,Kyoto Station,京都站前,京都車站前,교토에키마에,0,1,下
61241,京都駅前,京都駅前(D1),D1,きょうとえきまえ,Kyoto Station,京都站前,京都車站前,교토에키마에,0,1,下
61242,京都駅前,京都駅前(D2),D2,きょうとえきまえ,Kyoto Station,京都站前,京都車站前,교토에키마에,0,1,下
61243,京都駅前,京都駅前(D3),D3,きょうとえきまえ,Kyoto Station,京都站前,京都車站前,교토에키마에,0,1,下
62001,京都外大前,京都外大前(おりば(西行)),,きょうとがいだいまえ,Kyoto Gaidai-mae (Kyoto University of Foreign Studies),京都外大前（京都外语大学）,京都外大前（京都外語大學）,교토가이다이마에（교토외국어 대학）,0,1,右
62002,京都外大前,京都外大前(おりば(東行)),,きょうとがいだいまえ,Kyoto Gaidai-mae (Kyoto University of Foreign Studies),京都外大前（京都外语大学）,京都外大前（京都外語大學）,교토가이다이마에（교토외국어 대학）,0,1,右
62110,京都外大前,京都外大前(東行東側),B,きょうとがいだいまえ,Kyoto Gaidai-mae (Kyoto University of Foreign Studies),京都外大前（京都外语大学）,京都外大前（京都外語大學）,교토가이다이마에（교토외국어 대학）,0,1,右
62120,京都外大前,京都外大前(東行西側),A,きょうとがいだいまえ,Kyoto Gaidai-mae (Kyoto University of Foreign Studies),京都外大前（京都外语大学）,京都外大前（京都外語大學）,교토가이다이마에（교토외국어 대학）,0,1,右
62210,京都外大前,京都外大前(西行西詰),,きょうとがいだいまえ,Kyoto Gaidai-mae (Kyoto University of Foreign Studies),京都外大前（京都外语大学）,京都外大前（京都外語大學）,교토가이다이마에（교토외국어 대학）,0,1,右
62220,京都外大前,京都外大前(西行東詰),C,きょうとがいだいまえ,Kyoto Gaidai-mae (Kyoto University of Foreign Studies),京都外大前（京都外语大学）,京都外大前（京都外語大學）,교토가이다이마에（교토외국어 대학）,0,1,右
62400,京都外大前,京都外大前(北行),,きょうとがいだいまえ,Kyoto Gaidai-mae (Kyoto University of Foreign Studies),京都外大前（京都外语大学）,京都外大前（京都外語大學）,교토가이다이마에（교토외국어 대학）,0,1,右
63100,四条中学前,四条中学前(東行),,しじょうちゅうがくまえ,Shijo Chugaku-mae,四条中学前,四条中學前,시조추가쿠마에,0,1,右
63200,四条中学前,四条中学前(西行),B,しじょうちゅうがくまえ,Shijo Chugaku-mae,四条中学前,四条中學前,시조추가쿠마에,0,1,右
64100,西院巽町,西院巽町(東行),,さいいんたつみちょう,Saiin Tatsumicho,西院巽町,西院巽町,사이인타쓰미초,0,1,右
64200,西院巽町,西院巽町(西行),,さいいんたつみちょう,Saiin Tatsumicho,西院巽町,西院巽町,사이인타쓰미초,0,1,右
65100,西大路四条（阪急・嵐電西院駅）,西大路四条（阪急・嵐電西院駅）(B),B,にしおおじしじょう（はんきゅうさいいんえき/らんでんさいえき）,Nishioji Shijo (Hankyu Saiin Station / Randen Sai Station),西大路四条（阪急･岚电西院站）,西大路四条（阪急･嵐電西院車站）,"니시오지시조（한큐 사이인역,란덴 사이역）",0,1,右
65210,西大路四条（阪急・嵐電西院駅）,西大路四条（阪急・嵐電西院駅）(D),D,にしおおじしじょう（はんきゅうさいいんえき/らんでんさいえき）,Nishioji Shijo (Hankyu Saiin Station / Randen Sai Station),西大路四条（阪急･岚电西院站）,西大路四条（阪急･嵐電西院車站）,"니시오지시조（한큐 사이인역,란덴 사이역）",0,1,右
65220,西大路四条（阪急・嵐電西院駅）,西大路四条（阪急・嵐電西院駅）(C),C,にしおおじしじょう（はんきゅうさいいんえき/らんでんさいえき）,Nishioji Shijo (Hankyu Saiin Station / Randen Sai Station),西大路四条（阪急･岚电西院站）,西大路四条（阪急･嵐電西院車站）,"니시오지시조（한큐 사이인역,란덴 사이역）",0,1,右
65300,西大路四条（阪急・嵐電西院駅）,西大路四条（阪急・嵐電西院駅）(A),A,にしおおじしじょう（はんきゅうさいいんえき/らんでんさいえき）,Nishioji Shijo (Hankyu Saiin Station / Randen Sai Station),西大路四条（阪急･岚电西院站）,西大路四条（阪急･嵐電西院車站）,"니시오지시조（한큐 사이인역,란덴 사이역）",0,1,右
65410,西大路四条（阪急・嵐電西院駅）,西大路四条（阪急・嵐電西院駅）(F),F,にしおおじしじょう（はんきゅうさいいんえき/らんでんさいえき）,Nishioji Shijo (Hankyu Saiin Station / Randen Sai Station),西大路四条（阪急･岚电西院站）,西大路四条（阪急･嵐電西院車站）,"니시오지시조（한큐 사이인역,란덴 사이역）",0,1,右
65420,西大路四条（阪急・嵐電西院駅）,西大路四条（阪急・嵐電西院駅）(E),E,にしおおじしじょう（はんきゅうさいいんえき/らんでんさいえき）,Nishioji Shijo (Hankyu Saiin Station / Randen Sai Station),西大路四条（阪急･岚电西院站）,西大路四条（阪急･嵐電西院車站）,"니시오지시조（한큐 사이인역,란덴 사이역）",0,1,右
66100,四条御前通,四条御前通(東行),,しじょうおんまえどおり,Shijo Onmaedori,四条御前通,四条御前通,시조온마에도오리,0,1,中
66200,四条御前通,四条御前通(西行),,しじょうおんまえどおり,Shijo Onmaedori,四条御前通,四条御前通,시조온마에도오리,0,1,中
67100,四条中新道,四条中新道(東行),B,しじょうなかしんみち,Shijo Nakashinmichi,四条中新道,四条中新道,시조나카신미치,0,1,中
67200,四条中新道,四条中新道(西行),,しじょうなかしんみち,Shijo Nakashinmichi,四条中新道,四条中新道,시조나카신미치,0,1,中
68100,壬生寺道,壬生寺道(東行),,みぶでらみち,Mibudera-michi (Mibu-dera Temple),壬生寺道,壬生寺道,미부데라미치,0,1,中
68200,壬生寺道,壬生寺道(西行),B,みぶでらみち,Mibudera-michi (Mibu-dera Temple),壬生寺道,壬生寺道,미부데라미치,0,1,中
69110,四条大宮,四条大宮(1),1,しじょうおおみや,Shijo Omiya,四条大宫,四条大宮,시조오미야,0,1,下
69120,四条大宮,四条大宮(5),5,しじょうおおみや,Shijo Omiya,四条大宫,四条大宮,시조오미야,0,1,中
69210,四条大宮,四条大宮(4),4,しじょうおおみや,Shijo Omiya,四条大宫,四条大宮,시조오미야,0,1,下
69220,四条大宮,四条大宮(2),2,しじょうおおみや,Shijo Omiya,四条大宫,四条大宮,시조오미야,0,1,下
69310,四条大宮,四条大宮(3),3,しじょうおおみや,Shijo Omiya,四条大宫,四条大宮,시조오미야,0,1,下
69320,四条大宮,四条大宮(9),9,しじょうおおみや,Shijo Omiya,四条大宫,四条大宮,시조오미야,0,1,中
69410,四条大宮,四条大宮(8),8,しじょうおおみや,Shijo Omiya,四条大宫,四条大宮,시조오미야,0,1,中
69420,四条大宮,四条大宮(7),7,しじょうおおみや,Shijo Omiya,四条大宫,四条大宮,시조오미야,0,1,中
69430,四条大宮,四条大宮(6),6,しじょうおおみや,Shijo Omiya,四条大宫,四条大宮,시조오미야,0,1,中
70100,四条堀川,四条堀川(A),A,しじょうほりかわ,Shijo Horikawa,四条堀川,四条堀川,시조호리카와,0,1,下
70200,四条堀川,四条堀川(B),B,しじょうほりかわ,Shijo Horikawa,四条堀川,四条堀川,시조호리카와,0,1,下
70300,四条堀川,四条堀川(C),C,しじょうほりかわ,Shijo Horikawa,四条堀川,四条堀川,시조호리카와,0,1,下
70410,四条堀川,四条堀川(E),E,しじょうほりかわ,Shijo Horikawa,四条堀川,四条堀川,시조호리카와,0,1,中
70420,四条堀川,四条堀川(D),D,しじょうほりかわ,Shijo Horikawa,四条堀川,四条堀川,시조호리카와,0,1,下
71100,四条西洞院,四条西洞院(A),A,しじょうにしのとういん,Shijo Nishinotoin,四条西洞院,四条西洞院,시조니시노토인,0,1,下
71200,四条西洞院,四条西洞院(B),B,しじょうにしのとういん,Shijo Nishinotoin,四条西洞院,四条西洞院,시조니시노토인,0,1,下
71400,四条西洞院,四条西洞院(C),C,しじょうにしのとういん,Shijo Nishinotoin,四条西洞院,四条西洞院,시조니시노토인,0,1,下
72100,四条高倉,四条高倉(東行),A,しじょうたかくら,Shijo Takakura,四条高仓,四条高倉,시조타카쿠라,0,1,下
72200,四条高倉,四条高倉(西行),B,しじょうたかくら,Shijo Takakura,四条高仓,四条高倉,시조타카쿠라,0,1,下
73100,四条河原町,四条河原町(E)(東行),E,しじょうかわらまち,Shijo Kawaramachi,四条河原町,四条河原町,시조카와라마치,0,1,下
73200,四条河原町,四条河原町(D)(西行),D,しじょうかわらまち,Shijo Kawaramachi,四条河原町,四条河原町,시조카와라마치,0,1,下
73300,四条河原町,四条河原町(南行南詰(南側)),,しじょうかわらまち,Shijo Kawaramachi,四条河原町,四条河原町,시조카와라마치,0,1,下
73310,四条河原町,四条河原町(B)(南行南詰),B,しじょうかわらまち,Shijo Kawaramachi,四条河原町,四条河原町,시조카와라마치,0,1,下
73320,四条河原町,四条河原町(A)(南行北詰),A,しじょうかわらまち,Shijo Kawaramachi,四条河原町,四条河原町,시조카와라마치,0,1,中
73410,四条河原町,四条河原町(H)(北行北詰北側),H,しじょうかわらまち,Shijo Kawaramachi,四条河原町,四条河原町,시조카와라마치,0,1,中
73420,四条河原町,四条河原町(G)(北行北詰中央),G,しじょうかわらまち,Shijo Kawaramachi,四条河原町,四条河原町,시조카와라마치,0,1,中
73430,四条河原町,四条河原町(F)(北行北詰南側),F,しじょうかわらまち,Shijo Kawaramachi,四条河原町,四条河原町,시조카와라마치,0,1,中
73440,四条河原町,四条河原町(C)(北行南詰),C,しじょうかわらまち,Shijo Kawaramachi,四条河原町,四条河原町,시조카와라마치,0,1,中
75100,百万遍,百万遍(D),D,ひゃくまんべん,Hyakumanben,百万遍,百萬遍,햐쿠만벤,0,1,左
75200,百万遍,百万遍(C),C,ひゃくまんべん,Hyakumanben,百万遍,百萬遍,햐쿠만벤,0,1,左
75300,百万遍,百万遍(A),A,ひゃくまんべん,Hyakumanben,百万遍,百萬遍,햐쿠만벤,0,1,左
75400,百万遍,百万遍(B),B,ひゃくまんべん,Hyakumanben,百万遍,百萬遍,햐쿠만벤,0,1,左
77100,田中樋ノ口町,田中樋ノ口町(東行),,たなかひのくちちょう,Tanaka Hinokuchicho,田中樋之口町,田中樋之口町,다나카히노쿠치초,0,1,左
77200,田中樋ノ口町,田中樋ノ口町(西行),,たなかひのくちちょう,Tanaka Hinokuchicho,田中樋之口町,田中樋之口町,다나카히노쿠치초,0,1,左
78100,北白川小倉町,北白川小倉町(東行),,きたしらかわおぐらちょう,Kitashirakawa Oguracho,北白川小仓町,北白川小倉町,기타시라카와오구라초,0,1,左
78200,北白川小倉町,北白川小倉町(西行),,きたしらかわおぐらちょう,Kitashirakawa Oguracho,北白川小仓町,北白川小倉町,기타시라카와오구라초,0,1,左
79100,北白川別当町,北白川別当町(東行),,きたしらかわべっとうちょう,Kitashirakawa Bettocho,北白川别当町,北白川別當町,기타시라카와벳토초,0,1,左
79200,北白川別当町,北白川別当町(西行),,きたしらかわべっとうちょう,Kitashirakawa Bettocho,北白川别当町,北白川別當町,기타시라카와벳토초,0,1,左
79300,北白川別当町,北白川別当町(南行),,きたしらかわべっとうちょう,Kitashirakawa Bettocho,北白川别当町,北白川別當町,기타시라카와벳토초,0,1,左
79400,北白川別当町,北白川別当町(北行),D,きたしらかわべっとうちょう,Kitashirakawa Bettocho,北白川别当町,北白川別當町,기타시라카와벳토초,0,1,左
80100,上池田町,上池田町(東行),,かみいけだちょう,Kamiikedacho,上池田町,上池田町,가미이케다초,0,1,左
80200,上池田町,上池田町(西行),,かみいけだちょう,Kamiikedacho,上池田町,上池田町,가미이케다초,0,1,左
81001,北白川仕伏町,北白川仕伏町(おりば),,きたしらかわしぶせちょう,Kitashirakawa Shibusecho,北白川仕伏町,北白川仕伏町,기타시라카와시부세초,0,1,左
81200,北白川仕伏町,北白川仕伏町(西行),,きたしらかわしぶせちょう,Kitashirakawa Shibusecho,北白川仕伏町,北白川仕伏町,기타시라카와시부세초,0,1,左
82100,下京区総合庁舎前,下京区総合庁舎前(A),A,しもぎょうくそうごうちょうしゃまえ,Shimogyoku Sogochosha-mae (Shimogyo Ward Office),下京区综合厅舍前（下京区政府）,下京區總合廳舍前（下京區公所）,시모교쿠소고초샤마에（시모교 구청）,0,1,下
82210,下京区総合庁舎前,下京区総合庁舎前(C),C,しもぎょうくそうごうちょうしゃまえ,Shimogyoku Sogochosha-mae (Shimogyo Ward Office),下京区综合厅舍前（下京区政府）,下京區總合廳舍前（下京區公所）,시모교쿠소고초샤마에（시모교 구청）,0,1,下
82220,下京区総合庁舎前,下京区総合庁舎前(B),B,しもぎょうくそうごうちょうしゃまえ,Shimogyoku Sogochosha-mae (Shimogyo Ward Office),下京区综合厅舍前（下京区政府）,下京區總合廳舍前（下京區公所）,시모교쿠소고초샤마에（시모교 구청）,0,1,下
83300,洛北高校正門前,洛北高校正門前(南行),,らくほくこうこうせいもんまえ,Rakuhokukoko Seimon-mae,洛北高中正门前,洛北高校正門前,라쿠호쿠코코세이몬마에,0,1,左
83400,洛北高校正門前,洛北高校正門前(北行),,らくほくこうこうせいもんまえ,Rakuhokukoko Seimon-mae,洛北高中正门前,洛北高校正門前,라쿠호쿠코코세이몬마에,0,1,左
84300,北園町,北園町(南行),,きたぞのちょう,Kitazonocho,北园町,北園町,기타조노초,0,1,左
84400,北園町,北園町(北行),,きたぞのちょう,Kitazonocho,北园町,北園町,기타조노초,0,1,左
85300,神殿町,神殿町(南行),A,こうどのちょう,Kodonocho,神殿町,神殿町,고도노초,0,1,左
85400,神殿町,神殿町(北行),,こうどのちょう,Kodonocho,神殿町,神殿町,고도노초,0,1,左
86100,野々神町,野々神町(A),A,ののがみちょう,Nonogamicho,野野神町,野野神町,노노가미초,0,1,左
86200,野々神町,野々神町(B),B,ののがみちょう,Nonogamicho,野野神町,野野神町,노노가미초,0,1,左
86300,野々神町,野々神町(C),C,ののがみちょう,Nonogamicho,野野神町,野野神町,노노가미초,0,1,左
86400,野々神町,野々神町(D),D,ののがみちょう,Nonogamicho,野野神町,野野神町,노노가미초,0,1,左
